file_path,file_name,extension,modality,status,processed_at,width_pixels,height_pixels,aspect_ratio,image_format,color_mode,blur_score,brightness,contrast,entropy,r_mean,g_mean,b_mean,file_size_bytes,error
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Broken\Broken_01.jpg,Broken_01.jpg,.jpg,image,SUCCESS,2026-09-17T06:13:58.585141,500.0,500.0,1.0,JPEG,RGB,15.605,196.193,30.434,5.096,200.429,195.073,190.73,96248,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Broken\Broken_02.jpg,Broken_02.jpg,.jpg,image,SUCCESS,2026-09-17T06:13:58.625551,500.0,500.0,1.0,JPEG,RGB,9.627,203.866,20.771,4.374,206.054,203.228,201.233,90302,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Broken\Broken_03.jpg,Broken_03.jpg,.jpg,image,SUCCESS,2026-09-17T06:13:58.656968,500.0,500.0,1.0,JPEG,RGB,16.772,204.569,29.649,4.086,209.045,203.165,199.704,91072,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Broken\Broken_04.jpg,Broken_04.jpg,.jpg,image,SUCCESS,2026-09-17T06:13:58.690019,500.0,500.0,1.0,JPEG,RGB,9.583,210.845,15.894,3.884,214.278,209.869,206.539,82535,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Broken\Broken_05.jpg,Broken_05.jpg,.jpg,image,SUCCESS,2026-09-17T06:13:58.723392,500.0,500.0,1.0,JPEG,RGB,13.143,207.281,23.623,3.95,210.278,206.448,203.645,85117,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Broken\Broken_06.jpg,Broken_06.jpg,.jpg,image,SUCCESS,2026-09-17T06:13:58.755997,500.0,500.0,1.0,JPEG,RGB,15.184,208.323,20.342,4.175,212.176,207.303,203.174,90978,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Broken\Broken_07.jpg,Broken_07.jpg,.jpg,image,SUCCESS,2026-09-17T06:13:58.783102,500.0,500.0,1.0,JPEG,RGB,10.417,209.794,17.519,3.924,212.637,209.121,205.479,87156,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Broken\Broken_08.jpg,Broken_08.jpg,.jpg,image,SUCCESS,2026-09-17T06:13:58.814953,500.0,500.0,1.0,JPEG,RGB,8.736,211.044,17.804,3.699,213.704,210.263,207.931,81724,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Broken\Broken_09.jpg,Broken_09.jpg,.jpg,image,SUCCESS,2026-09-17T06:13:58.843460,500.0,500.0,1.0,JPEG,RGB,9.706,210.771,18.722,3.781,212.925,209.988,209.106,81476,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Broken\Broken_10.jpg,Broken_10.jpg,.jpg,image,SUCCESS,2026-09-17T06:13:58.869496,500.0,500.0,1.0,JPEG,RGB,8.821,206.342,24.341,4.128,209.245,205.558,202.758,79176,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Broken\Broken_11.jpg,Broken_11.jpg,.jpg,image,SUCCESS,2026-09-17T06:13:58.895974,500.0,500.0,1.0,JPEG,RGB,13.32,197.329,27.282,4.822,199.966,196.699,193.57,93207,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Broken\Broken_12.jpg,Broken_12.jpg,.jpg,image,SUCCESS,2026-09-17T06:13:58.924377,500.0,500.0,1.0,JPEG,RGB,25.476,189.312,34.849,5.338,193.147,188.565,182.894,110751,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Broken\Broken_13.jpg,Broken_13.jpg,.jpg,image,SUCCESS,2026-09-17T06:13:58.956035,500.0,500.0,1.0,JPEG,RGB,14.092,203.811,22.437,4.344,207.669,202.8,198.51,95326,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Broken\Broken_14.jpg,Broken_14.jpg,.jpg,image,SUCCESS,2026-09-17T06:13:58.988165,500.0,500.0,1.0,JPEG,RGB,19.418,189.127,32.658,5.33,192.112,188.528,184.113,105196,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Broken\Broken_15.jpg,Broken_15.jpg,.jpg,image,SUCCESS,2026-09-17T06:13:59.018530,500.0,500.0,1.0,JPEG,RGB,12.093,193.982,30.168,4.811,197.695,193.045,188.79,97223,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Broken\Broken_16.jpg,Broken_16.jpg,.jpg,image,SUCCESS,2026-09-17T06:13:59.049429,500.0,500.0,1.0,JPEG,RGB,12.279,196.154,25.115,4.949,199.221,195.587,190.728,98535,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Broken\Broken_17.jpg,Broken_17.jpg,.jpg,image,SUCCESS,2026-09-17T06:13:59.082091,500.0,500.0,1.0,JPEG,RGB,19.704,198.502,26.057,4.511,201.664,197.691,194.355,98514,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Broken\Broken_18.jpg,Broken_18.jpg,.jpg,image,SUCCESS,2026-09-17T06:13:59.119512,500.0,500.0,1.0,JPEG,RGB,11.043,196.674,23.099,4.763,200.018,196.015,190.928,93051,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Broken\Broken_19.jpg,Broken_19.jpg,.jpg,image,SUCCESS,2026-09-17T06:13:59.156520,500.0,500.0,1.0,JPEG,RGB,17.327,183.971,38.364,5.613,188.545,183.0,176.596,105720,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Broken\Broken_20.jpg,Broken_20.jpg,.jpg,image,SUCCESS,2026-09-17T06:13:59.192885,500.0,500.0,1.0,JPEG,RGB,11.636,179.433,29.383,6.172,185.642,178.574,167.101,100626,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Broken\Broken_21.jpg,Broken_21.jpg,.jpg,image,SUCCESS,2026-09-17T06:13:59.230791,500.0,500.0,1.0,JPEG,RGB,18.602,197.646,24.658,4.954,200.767,197.028,192.535,97977,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Broken\Broken_22.jpg,Broken_22.jpg,.jpg,image,SUCCESS,2026-09-17T06:13:59.260579,500.0,500.0,1.0,JPEG,RGB,33.764,192.718,33.123,5.197,196.272,192.0,186.87,111279,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Broken\Broken_23.jpg,Broken_23.jpg,.jpg,image,SUCCESS,2026-09-17T06:13:59.296472,500.0,500.0,1.0,JPEG,RGB,20.564,198.368,25.281,4.9,200.963,197.709,194.395,100179,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Broken\Broken_24.jpg,Broken_24.jpg,.jpg,image,SUCCESS,2026-09-17T06:13:59.332471,500.0,500.0,1.0,JPEG,RGB,10.928,202.098,19.376,4.739,205.449,201.468,196.051,95618,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Broken\Broken_25.jpg,Broken_25.jpg,.jpg,image,SUCCESS,2026-09-17T06:13:59.368303,500.0,500.0,1.0,JPEG,RGB,18.773,198.168,30.341,4.616,201.726,197.193,193.444,101824,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Broken\Broken_26.jpg,Broken_26.jpg,.jpg,image,SUCCESS,2026-09-17T06:13:59.401450,500.0,500.0,1.0,JPEG,RGB,17.676,200.86,22.506,4.687,203.924,200.256,195.651,102715,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Broken\Broken_27.jpg,Broken_27.jpg,.jpg,image,SUCCESS,2026-09-17T06:13:59.434249,500.0,500.0,1.0,JPEG,RGB,19.9,202.356,23.34,4.221,205.541,201.559,198.074,96828,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Broken\Broken_28.jpg,Broken_28.jpg,.jpg,image,SUCCESS,2026-09-17T06:13:59.467809,500.0,500.0,1.0,JPEG,RGB,11.212,198.585,23.664,4.62,201.93,197.914,192.965,90662,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Broken\Broken_29.jpg,Broken_29.jpg,.jpg,image,SUCCESS,2026-09-17T06:13:59.503276,500.0,500.0,1.0,JPEG,RGB,24.016,188.21,38.21,5.275,192.697,187.194,181.255,106496,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Broken\Broken_30.jpg,Broken_30.jpg,.jpg,image,SUCCESS,2026-09-17T06:13:59.535633,500.0,500.0,1.0,JPEG,RGB,6.359,207.94,21.58,3.949,210.016,207.361,205.598,72609,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Broken\Broken_31.jpg,Broken_31.jpg,.jpg,image,SUCCESS,2026-09-17T06:13:59.568555,500.0,500.0,1.0,JPEG,RGB,12.778,200.939,30.592,4.719,204.597,200.01,195.963,88234,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Broken\Broken_32.jpg,Broken_32.jpg,.jpg,image,SUCCESS,2026-09-17T06:13:59.602599,500.0,500.0,1.0,JPEG,RGB,11.511,205.926,21.245,4.454,208.978,205.308,200.828,89523,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Broken\Broken_33.jpg,Broken_33.jpg,.jpg,image,SUCCESS,2026-09-17T06:13:59.634650,500.0,500.0,1.0,JPEG,RGB,10.679,207.427,19.288,4.127,209.579,206.814,204.397,85448,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Broken\Broken_34.jpg,Broken_34.jpg,.jpg,image,SUCCESS,2026-09-17T06:13:59.665827,500.0,500.0,1.0,JPEG,RGB,17.612,195.827,35.044,4.772,201.293,194.232,189.322,101390,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Broken\Broken_35.jpg,Broken_35.jpg,.jpg,image,SUCCESS,2026-09-17T06:13:59.697750,500.0,500.0,1.0,JPEG,RGB,16.87,199.821,28.626,4.935,203.396,199.055,194.089,94056,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Broken\Broken_36.jpg,Broken_36.jpg,.jpg,image,SUCCESS,2026-09-17T06:13:59.729182,500.0,500.0,1.0,JPEG,RGB,9.797,199.672,26.474,5.107,203.995,198.897,192.041,85079,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Broken\Broken_37.jpg,Broken_37.jpg,.jpg,image,SUCCESS,2026-09-17T06:13:59.758041,500.0,500.0,1.0,JPEG,RGB,6.822,202.329,26.28,4.303,204.445,201.685,199.648,76720,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Broken\Broken_38.jpg,Broken_38.jpg,.jpg,image,SUCCESS,2026-09-17T06:13:59.791226,500.0,500.0,1.0,JPEG,RGB,10.492,199.153,27.947,4.881,202.105,198.466,194.397,86004,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Broken\Broken_39.jpg,Broken_39.jpg,.jpg,image,SUCCESS,2026-09-17T06:13:59.825695,500.0,500.0,1.0,JPEG,RGB,11.376,204.114,23.872,4.31,206.886,203.277,200.263,84707,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Broken\Broken_40.jpg,Broken_40.jpg,.jpg,image,SUCCESS,2026-09-17T06:13:59.855225,500.0,500.0,1.0,JPEG,RGB,8.012,204.442,23.264,4.202,206.735,203.827,201.567,79878,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Broken\Broken_41.jpg,Broken_41.jpg,.jpg,image,SUCCESS,2026-09-17T06:13:59.887565,500.0,500.0,1.0,JPEG,RGB,12.37,198.473,27.991,4.873,201.867,197.687,193.425,95164,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Broken\Broken_42.jpg,Broken_42.jpg,.jpg,image,SUCCESS,2026-09-17T06:13:59.916687,500.0,500.0,1.0,JPEG,RGB,10.33,202.274,22.645,4.49,204.771,201.742,198.003,90780,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Broken\Broken_43.jpg,Broken_43.jpg,.jpg,image,SUCCESS,2026-09-17T06:13:59.947766,500.0,500.0,1.0,JPEG,RGB,13.195,203.724,20.249,4.38,205.93,203.143,200.522,95663,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Broken\Broken_44.jpg,Broken_44.jpg,.jpg,image,SUCCESS,2026-09-17T06:13:59.977382,500.0,500.0,1.0,JPEG,RGB,15.727,197.887,26.125,4.939,201.58,197.293,190.997,100896,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Broken\Broken_45.jpg,Broken_45.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:00.005987,500.0,500.0,1.0,JPEG,RGB,16.42,199.128,23.792,4.978,203.48,198.1,192.801,97715,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Broken\Broken_46.jpg,Broken_46.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:00.034630,500.0,500.0,1.0,JPEG,RGB,13.714,200.253,24.072,4.536,203.627,199.717,194.063,93640,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Broken\Broken_47.jpg,Broken_47.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:00.064167,500.0,500.0,1.0,JPEG,RGB,11.12,203.459,22.979,4.186,205.643,202.818,200.842,87363,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Broken\Broken_48.jpg,Broken_48.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:00.094552,500.0,500.0,1.0,JPEG,RGB,18.655,200.061,25.824,4.643,202.812,199.337,196.155,98958,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Broken\Broken_49.jpg,Broken_49.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:00.122789,500.0,500.0,1.0,JPEG,RGB,16.421,202.573,22.107,4.484,204.933,201.871,199.311,94668,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Broken\Broken_50.jpg,Broken_50.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:00.151323,500.0,500.0,1.0,JPEG,RGB,13.63,199.429,27.857,4.687,204.216,198.295,192.162,93160,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Broken\Broken_51.jpg,Broken_51.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:00.179429,500.0,500.0,1.0,JPEG,RGB,16.695,196.747,28.024,4.967,202.027,195.392,189.348,100899,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Broken\Broken_52.jpg,Broken_52.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:00.207568,500.0,500.0,1.0,JPEG,RGB,10.931,198.131,22.466,5.118,202.193,197.449,190.435,96038,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Broken\Broken_53.jpg,Broken_53.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:00.233335,500.0,500.0,1.0,JPEG,RGB,10.041,207.507,18.92,4.246,210.858,206.702,202.278,88211,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Broken\Broken_54.jpg,Broken_54.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:00.260249,500.0,500.0,1.0,JPEG,RGB,16.361,204.518,18.96,4.44,206.514,203.825,202.94,106379,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Broken\Broken_55.jpg,Broken_55.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:00.288269,500.0,500.0,1.0,JPEG,RGB,11.522,201.624,19.538,4.088,203.814,200.874,199.662,102881,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Broken\Broken_56.jpg,Broken_56.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:00.320632,500.0,500.0,1.0,JPEG,RGB,17.785,201.007,18.506,4.192,204.354,199.95,197.886,106080,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Broken\Broken_57.jpg,Broken_57.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:00.356066,500.0,500.0,1.0,JPEG,RGB,12.398,205.193,18.085,4.627,207.391,204.356,203.816,100882,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Broken\Broken_58.jpg,Broken_58.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:00.389345,500.0,500.0,1.0,JPEG,RGB,18.973,201.169,16.792,4.667,204.316,200.147,198.277,108133,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Broken\Broken_59.jpg,Broken_59.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:00.414314,500.0,500.0,1.0,JPEG,RGB,7.427,211.353,18.191,4.196,213.033,210.758,210.194,89116,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Broken\Broken_60.jpg,Broken_60.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:00.442027,500.0,500.0,1.0,JPEG,RGB,12.066,197.75,23.589,4.013,200.329,196.804,195.777,96798,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Broken\Broken_61.jpg,Broken_61.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:00.473209,500.0,500.0,1.0,JPEG,RGB,9.011,197.242,14.262,4.423,199.744,196.262,195.8,92383,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Broken\Broken_62.jpg,Broken_62.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:00.498416,500.0,500.0,1.0,JPEG,RGB,15.414,196.944,28.509,4.475,200.057,195.892,194.017,100059,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Cut\Cut_01.jpg,Cut_01.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:00.529780,500.0,500.0,1.0,JPEG,RGB,19.147,183.735,33.918,5.502,189.331,182.867,173.087,105483,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Cut\Cut_02.jpg,Cut_02.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:00.563514,500.0,500.0,1.0,JPEG,RGB,35.103,200.712,35.0,4.485,204.016,199.555,197.981,113666,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Cut\Cut_03.jpg,Cut_03.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:00.603275,500.0,500.0,1.0,JPEG,RGB,30.355,195.26,27.492,5.007,200.622,193.945,187.898,117313,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Cut\Cut_04.jpg,Cut_04.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:00.632379,500.0,500.0,1.0,JPEG,RGB,33.249,191.849,32.108,5.395,197.702,190.423,183.953,120590,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Cut\Cut_05.jpg,Cut_05.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:00.669132,500.0,500.0,1.0,JPEG,RGB,34.796,184.558,40.033,5.714,190.561,182.569,179.273,116767,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Cut\Cut_06.jpg,Cut_06.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:00.706179,500.0,500.0,1.0,JPEG,RGB,37.888,194.228,49.936,4.794,198.571,192.74,190.662,117816,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Cut\Cut_07.jpg,Cut_07.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:00.740848,500.0,500.0,1.0,JPEG,RGB,33.53,188.672,39.97,4.799,193.556,186.985,184.508,116741,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Cut\Cut_08.jpg,Cut_08.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:00.775357,500.0,500.0,1.0,JPEG,RGB,44.988,193.169,48.555,4.961,198.001,191.453,189.453,119403,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Cut\Cut_09.jpg,Cut_09.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:00.806432,500.0,500.0,1.0,JPEG,RGB,33.948,192.943,33.799,5.02,196.906,191.581,189.746,115619,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Cut\Cut_10.jpg,Cut_10.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:00.835809,500.0,500.0,1.0,JPEG,RGB,38.835,197.193,39.314,4.818,201.801,195.514,193.936,116529,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Cut\Cut_11.jpg,Cut_11.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:00.862033,500.0,500.0,1.0,JPEG,RGB,41.568,195.945,35.956,4.907,200.377,194.393,192.327,119812,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Cut\Cut_12.jpg,Cut_12.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:00.889085,500.0,500.0,1.0,JPEG,RGB,25.274,195.885,33.708,4.984,200.143,194.773,190.319,116268,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Cut\Cut_13.jpg,Cut_13.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:00.918385,500.0,500.0,1.0,JPEG,RGB,37.626,183.326,44.277,5.41,190.092,181.377,175.593,124312,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Cut\Cut_14.jpg,Cut_14.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:00.944401,500.0,500.0,1.0,JPEG,RGB,44.911,190.684,37.632,5.152,195.35,189.312,185.452,123746,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Cut\Cut_15.jpg,Cut_15.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:00.973007,500.0,500.0,1.0,JPEG,RGB,22.868,190.042,27.493,5.278,193.755,188.513,188.304,105078,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Cut\Cut_16.jpg,Cut_16.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:01.006722,500.0,500.0,1.0,JPEG,RGB,31.43,200.923,30.224,5.017,205.491,199.825,194.767,115365,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Cut\Cut_17.jpg,Cut_17.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:01.041727,500.0,500.0,1.0,JPEG,RGB,39.813,202.185,32.028,5.336,207.925,200.856,194.127,118140,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Cut\Cut_18.jpg,Cut_18.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:01.072639,500.0,500.0,1.0,JPEG,RGB,29.083,204.703,28.877,4.82,207.857,203.561,202.454,106369,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Cut\Cut_19.jpg,Cut_19.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:01.098821,500.0,500.0,1.0,JPEG,RGB,40.751,206.544,32.606,4.748,209.887,205.436,203.731,114521,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Cut\Cut_20.jpg,Cut_20.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:01.126720,500.0,500.0,1.0,JPEG,RGB,33.295,200.758,30.043,5.085,205.118,199.267,197.171,113170,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Cut\Cut_21.jpg,Cut_21.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:01.159598,500.0,500.0,1.0,JPEG,RGB,35.343,191.104,34.312,4.859,196.43,189.77,183.82,121185,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Cut\Cut_22.jpg,Cut_22.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:01.188363,500.0,500.0,1.0,JPEG,RGB,26.782,207.555,28.819,4.509,210.661,206.528,204.762,105274,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Cut\Cut_23.jpg,Cut_23.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:01.213877,500.0,500.0,1.0,JPEG,RGB,37.315,192.697,42.215,4.907,197.495,191.127,187.958,116993,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Cut\Cut_24.jpg,Cut_24.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:01.251139,500.0,500.0,1.0,JPEG,RGB,30.205,194.514,39.267,5.233,199.562,192.981,189.014,117303,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Cut\Cut_25.jpg,Cut_25.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:01.282097,500.0,500.0,1.0,JPEG,RGB,32.103,200.438,31.122,5.177,204.515,199.328,195.632,113312,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Cut\Cut_26.jpg,Cut_26.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:01.311681,500.0,500.0,1.0,JPEG,RGB,32.999,194.858,34.0,4.953,199.089,193.414,191.41,111370,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Cut\Cut_27.jpg,Cut_27.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:01.348903,500.0,500.0,1.0,JPEG,RGB,31.877,188.07,39.305,5.3,194.452,185.97,182.249,117630,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Cut\Cut_28.jpg,Cut_28.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:01.381232,500.0,500.0,1.0,JPEG,RGB,41.325,190.394,35.441,5.126,194.399,188.899,187.822,116140,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Cut\Cut_29.jpg,Cut_29.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:01.415010,500.0,500.0,1.0,JPEG,RGB,32.836,204.917,31.745,4.587,208.523,203.813,201.216,112126,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Cut\Cut_30.jpg,Cut_30.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:01.447418,500.0,500.0,1.0,JPEG,RGB,46.213,192.91,38.481,5.428,198.053,191.35,187.43,123634,
